id,text,label
3536,ඔයා අකුරු නැති නෙවෙයිද? මොකද්ද මේ බොරු cure කතා 🤔,HATE
3537,අද මම ගෙදරට ගිහින් පාන් එකක් අරගෙන ආවා. ✅,NORMAL
3538,රහසිගත report එකක් තියෙනවා කියලා කියනවා කියලා media හංගනවාලු. ඇත්ත දැනගන්න ඕනේ 😶,DISINFO
3539,"මම දැක්කා රහසිගත report එකක් තියෙනවා කියලා කියනවා කියලා, ඒක තහවුරු නැහැ—fact-check කරන්න ඕනේ. 🤔",NORMAL
3540,අද මම වැඩට ගිහින් පොත් දෙකක් අරගෙන ආවා… ✅,NORMAL
3541,අද මම කඩේට ගිහින් පාන් එකක් අරගෙන ආවා… 😅,NORMAL
3542,"‘මිරිස් කෑමෙන් COVID cure වෙලා තියෙනවා’ කියලා දාපු post එකක් තිබ්බා, share කරන්න කලින් source බලන එක හොඳයි… fact-check",NORMAL
3543,අද මම වැඩට ගිහින් කෝපි එකක් අරගෙන ආවා?! 😅,NORMAL
3544,පස්සේ ටිකක් වැඩ කළා… ok,NORMAL
3545,මේක විශ්වාස කරන්න: ලෙමන් ජූස් එකෙන් වයිරස් නාස්ති වෙනවා (source: anonymous)… ✅ bro,DISINFO
3546,mobile tower එකෙන් රෝගය එනවා කියලා media හංගනවාලු. ඇත්ත දැනගන්න ඕනේ… ok,DISINFO
3547,"මේක රහසිගත report එකක් නෙවෙයි, සාමාන්‍ය news එකක් වගේ!! 🙄",NORMAL
3548,උදේට news බලලා පස්සේ පාඩම් කළා! 😐,NORMAL
3549,පස්සේ ටිකක් exercise කළා!! 📌 bro,NORMAL
3550,ඔයා අකුරු නැති නෙවෙයිද? මොකද්ද මේ බොරු proof කතා. 😐,HATE
3551,ඔයා බූරුවා නෙවෙයිද? මොකද්ද මේ බොරු leak කතා. 🙄,HATE
3552,රහසිගත report එකක් තියෙනවා කියලා කියනවා කියලා media හංගනවාලු. ඇත්ත දැනගන්න ඕනේ! 🤔 source,DISINFO
3553,අද මම පුස්තකාලයට ගිහින් පොත් දෙකක් අරගෙන ආවා. 😅,NORMAL
3554,‘අඬාල’ කියලා කෙනෙක්ට නින්දා කරන්න හොඳ නැහැ… 😐 news,NORMAL
3555,"‘ලෙමන් ජූස් එකෙන් වයිරස් නාස්ති වෙනවා’ කියලා දාපු post එකක් තිබ්බා, share කරන්න කලින් source බලන එක හොඳයි. 📰",NORMAL
3556,ඔයාගේ කතාව අහලා ඉන්න බැහැ—අඩුම තරමින් උත්සාහ කරන්න?! 😶,HATE
3557,මේක විශ්වාස කරන්න: රහසිගත report එකක් තියෙනවා කියලා කියනවා (source: anonymous) 🤔 ok,DISINFO
3558,"‘mobile tower එකෙන් රෝගය එනවා’ කියලා දාපු post එකක් තිබ්බා, share කරන්න කලින් source බලන එක හොඳයි. bro",NORMAL
3559,ඔයා හරිම අහංකාර එකක්?! ⚠️,HATE
3560,ඒ වගේ අකුරු නැති කෙනෙක්ට කතා කරලා වැඩක් නෑ. 📌 bro,HATE
3561,අද මම කඩේට ගිහින් කෝපි එකක් අරගෙන ආවා?! bro,NORMAL
3562,රහසිගත report එකකට අනුව අලුත් vaccine එකෙන් මතකය මැකෙනවා. ඔයාලත් අහලා නැද්ද? 😶,DISINFO
3563,ලෙමන් ජූස් එකෙන් වයිරස් නාස්ති වෙනවා කියලා media හංගනවාලු. ඇත්ත දැනගන්න ඕනේ! fact-check,DISINFO
3564,අද මම ඔෆිස් එකට ගිහින් පාන් එකක් අරගෙන ආවා!! 🤔,NORMAL
3565,ඔයා හරිම බූරුවා එකක්! ✅ bro,HATE
3566,ඔයා හරිම අඬාල එකක්…,HATE
3567,ඔයාගේ කතාව අහලා ඉන්න බැහැ—තේරුම් ගන්නකෝ. ⚠️ ok,HATE
3568,ඒ වගේ අඬාල කෙනෙක්ට කතා කරලා වැඩක් නෑ. update,HATE
3569,රහසිගත report එකක් තියෙනවා කියලා කියනවා කියලා media හංගනවාලු. ඇත්ත දැනගන්න ඕනේ!! 🫠 fact-check,DISINFO
3570,"මම දැක්කා අලුත් vaccine එකෙන් මතකය මැකෙනවා කියලා, ඒක තහවුරු නැහැ—fact-check කරන්න ඕනේ…",NORMAL
3571,පස්සේ ටිකක් notes ගන්න කළා!! ✅,NORMAL
3572,ඔයා අලස නෙවෙයිද? මොකද්ද මේ බොරු proof කතා! 😐,HATE
3573,මේක විශ්වාස කරන්න: mobile tower එකෙන් රෝගය එනවා (source: anonymous)… ✅ bro,DISINFO
3574,ඔයාගේ කතාව අහලා ඉන්න බැහැ—අඩුම තරමින් උත්සාහ කරන්න!! 😐 source,HATE
3575,ඔයා වගේ අය නිසා මේ වගේ proof කතා පැතිරෙනවා?! 🤔,HATE
3576,අද මම කඩේට ගිහින් දවල් කෑම අරගෙන ආවා. 📌,NORMAL
3577,රහසිගත report එකකට අනුව ලෙමන් ජූස් එකෙන් වයිරස් නාස්ති වෙනවා. ඔයාලත් අහලා නැද්ද!! fact-check,DISINFO
3578,අදම share කරන්න: මිරිස් කෑමෙන් COVID cure වෙලා තියෙනවා කියලා proof එක්ක post එකක් ගියා ok,DISINFO
3579,රහසිගත report එකකට අනුව රහසිගත report එකක් තියෙනවා කියලා කියනවා. ඔයාලත් අහලා නැද්ද??! 🤔 update,DISINFO
3580,අදම share කරන්න: mobile tower එකෙන් රෝගය එනවා කියලා proof එක්ක post එකක් ගියා… 😅,DISINFO
3581,ඔයා අහංකාර නෙවෙයිද? මොකද්ද මේ බොරු cure කතා… 🙄,HATE
3582,අදම share කරන්න: අලුත් vaccine එකෙන් මතකය මැකෙනවා කියලා proof එක්ක post එකක් ගියා… 😅,DISINFO
3583,රහසිගත report එකක් තියෙනවා කියලා කියනවා කියලා media හංගනවාලු. ඇත්ත දැනගන්න ඕනේ!! 🤔 fact-check,DISINFO
3584,අදම share කරන්න: ලෙමන් ජූස් එකෙන් වයිරස් නාස්ති වෙනවා කියලා proof එක්ක post එකක් ගියා. 🙄,DISINFO
3585,‘අඬාල’ කියලා කෙනෙක්ට නින්දා කරන්න හොඳ නැහැ! 🙂,NORMAL
3586,ඒක 100% sure: මිරිස් කෑමෙන් COVID cure වෙලා තියෙනවා 😶,DISINFO
3587,ඔයාගේ කතාව අහලා ඉන්න බැහැ—හිතාගෙන ඉන්න එපා!! 😐,HATE
3588,අද මම පුස්තකාලයට ගිහින් දවල් කෑම අරගෙන ආවා!! 😅,NORMAL
3589,ඔයා අඬාල නෙවෙයිද? මොකද්ද මේ බොරු proof කතා!! 🙂,HATE
3590,ඔයා අඬාල නෙවෙයිද? මොකද්ද මේ බොරු proof කතා 🫠,HATE
3591,"මම දැක්කා ලෙමන් ජූස් එකෙන් වයිරස් නාස්ති වෙනවා කියලා, ඒක තහවුරු නැහැ—fact-check කරන්න ඕනේ… 🤔 news",NORMAL
3592,මිරිස් කෑමෙන් COVID cure වෙලා තියෙනවා කියලා media හංගනවාලු. ඇත්ත දැනගන්න ඕනේ 🙂,DISINFO
3593,"කෙනෙක් රහසිගත report එකක් තියෙනවා කියලා කියනවා කියලා කියනවා, ඒක සත්‍යද කියලා මට විශ්වාස නෑ!! ⚠️",NORMAL
3594,ඔයාගේ කතාව අහලා ඉන්න බැහැ—සිරාවටම අහන්න එපා. 😅,HATE
3595,"කෙනෙක් ලෙමන් ජූස් එකෙන් වයිරස් නාස්ති වෙනවා කියලා කියනවා, ඒක සත්‍යද කියලා මට විශ්වාස නෑ!! 😶",NORMAL
3596,අද මම කඩේට ගිහින් පොත් දෙකක් අරගෙන ආවා!,NORMAL
3597,මේක විශ්වාස කරන්න: ලෙමන් ජූස් එකෙන් වයිරස් නාස්ති වෙනවා (source: anonymous).,DISINFO
3598,ඔයා අලස නෙවෙයිද? මොකද්ද මේ බොරු cure කතා. news,HATE
3599,ඒක 100% sure: අලුත් vaccine එකෙන් මතකය මැකෙනවා?! 🙂,DISINFO
3600,අද මම ඔෆිස් එකට ගිහින් දවල් කෑම අරගෙන ආවා,NORMAL
3601,ලෙමන් ජූස් එකෙන් වයිරස් නාස්ති වෙනවා කියලා media හංගනවාලු. ඇත්ත දැනගන්න ඕනේ! ✅,DISINFO
3602,ඔයා හරිම අකුරු නැති එකක්… bro,HATE
3603,අද මම වැඩට ගිහින් දවල් කෑම අරගෙන ආවා. 😐,NORMAL
3604,ඔයා වගේ අය නිසා මේ වගේ report කතා පැතිරෙනවා! news,HATE
3605,අදම share කරන්න: රහසිගත report එකක් තියෙනවා කියලා කියනවා කියලා proof එක්ක post එකක් ගියා?! 📰,DISINFO
3606,ඒක 100% sure: mobile tower එකෙන් රෝගය එනවා. 📌 ok,DISINFO
3607,අද මම ඔෆිස් එකට ගිහින් පොත් දෙකක් අරගෙන ආවා! 📌,NORMAL
3608,ඔයා අලස නෙවෙයිද? මොකද්ද මේ බොරු cure කතා 😅,HATE
3609,ඔයා අහංකාර නෙවෙයිද? මොකද්ද මේ බොරු cure කතා… 🙂,HATE
3610,ඔයා අහංකාර නෙවෙයිද? මොකද්ද මේ බොරු cure කතා. 📌,HATE
3611,ඒ වගේ බූරුවා කෙනෙක්ට කතා කරලා වැඩක් නෑ… 🫠,HATE
3612,රහසිගත report එකකට අනුව අලුත් vaccine එකෙන් මතකය මැකෙනවා. ඔයාලත් අහලා නැද්ද. update,DISINFO
3613,රහසිගත report එකකට අනුව අලුත් vaccine එකෙන් මතකය මැකෙනවා. ඔයාලත් අහලා නැද්ද?!! ✅ source,DISINFO
3614,පස්සේ ටිකක් exercise කළා. 🙂,NORMAL
3615,ඒ වගේ අලස කෙනෙක්ට කතා කරලා වැඩක් නෑ… 😅,HATE
3616,"‘ලෙමන් ජූස් එකෙන් වයිරස් නාස්ති වෙනවා’ කියලා දාපු post එකක් තිබ්බා, share කරන්න කලින් source බලන එක හොඳයි… 😶 news",NORMAL
3617,උදේට news බලලා පස්සේ පාඩම් කළා!! ✅ update,NORMAL
3618,ඔයා හරිම අහංකාර එකක්?! 😐,HATE
3619,ඔයා හරිම අලස එකක්! 😐,HATE
3620,"කෙනෙක් ලෙමන් ජූස් එකෙන් වයිරස් නාස්ති වෙනවා කියලා කියනවා, ඒක සත්‍යද කියලා මට විශ්වාස නෑ! 📰",NORMAL
3621,ඔයා අකුරු නැති නෙවෙයිද? මොකද්ද මේ බොරු leak කතා. bro,HATE
3622,"‘අලුත් vaccine එකෙන් මතකය මැකෙනවා’ කියලා දාපු post එකක් තිබ්බා, share කරන්න කලින් source බලන එක හොඳයි?! 📰",NORMAL
3623,ඔයා වගේ අය නිසා මේ වගේ cure කතා පැතිරෙනවා!! 📰,HATE
3624,පස්සේ ටිකක් exercise කළා. 😶,NORMAL
3625,ඔයා අඬාල නෙවෙයිද? මොකද්ද මේ බොරු leak කතා?! ✅,HATE
3626,"කෙනෙක් රහසිගත report එකක් තියෙනවා කියලා කියනවා කියලා කියනවා, ඒක සත්‍යද කියලා මට විශ්වාස නෑ?! bro",NORMAL
3627,ඔයා වගේ අය නිසා මේ වගේ report කතා පැතිරෙනවා… 🙄 source,HATE
3628,රහසිගත report එකකට අනුව mobile tower එකෙන් රෝගය එනවා. ඔයාලත් අහලා නැද්ද?… 🙄,DISINFO
3629,ඒ වගේ අහංකාර කෙනෙක්ට කතා කරලා වැඩක් නෑ. ✅,HATE
3630,ඔයා අකුරු නැති නෙවෙයිද? මොකද්ද මේ බොරු proof කතා 🤔 fact-check,HATE
3631,මේක විශ්වාස කරන්න: රහසිගත report එකක් තියෙනවා කියලා කියනවා (source: anonymous)… 🙄,DISINFO
3632,"මේක රහසිගත report එකක් නෙවෙයි, සාමාන්‍ය news එකක් වගේ. 🤔 news",NORMAL
3633,අද මම ඔෆිස් එකට ගිහින් කෝපි එකක් අරගෙන ආවා. 🤔,NORMAL
3634,"කෙනෙක් ලෙමන් ජූස් එකෙන් වයිරස් නාස්ති වෙනවා කියලා කියනවා, ඒක සත්‍යද කියලා මට විශ්වාස නෑ!! news",NORMAL
3635,අද මම ගෙදරට ගිහින් දවල් කෑම අරගෙන ආවා! 🙄,NORMAL
3636,අද මම ඔෆිස් එකට ගිහින් දවල් කෑම අරගෙන ආවා 🙄,NORMAL
3637,මේක විශ්වාස කරන්න: mobile tower එකෙන් රෝගය එනවා (source: anonymous) 🤔,DISINFO
3638,ඒ වගේ අලස කෙනෙක්ට කතා කරලා වැඩක් නෑ 😶,HATE
3639,ඒ වගේ අකුරු නැති කෙනෙක්ට කතා කරලා වැඩක් නෑ 🫠,HATE
3640,ඔයා අලස නෙවෙයිද? මොකද්ද මේ බොරු cure කතා!! 🙄,HATE
3641,රහසිගත report එකකට අනුව මිරිස් කෑමෙන් COVID cure වෙලා තියෙනවා. ඔයාලත් අහලා නැද්ද! 🙄,DISINFO
3642,ලෙමන් ජූස් එකෙන් වයිරස් නාස්ති වෙනවා කියලා media හංගනවාලු. ඇත්ත දැනගන්න ඕනේ?! 🙂 source,DISINFO
3643,"මම දැක්කා රහසිගත report එකක් තියෙනවා කියලා කියනවා කියලා, ඒක තහවුරු නැහැ—fact-check කරන්න ඕනේ?! 🙄",NORMAL
3644,ඔයා වගේ අය නිසා මේ වගේ cure කතා පැතිරෙනවා. 😅 bro,HATE
3645,"‘ලෙමන් ජූස් එකෙන් වයිරස් නාස්ති වෙනවා’ කියලා දාපු post එකක් තිබ්බා, share කරන්න කලින් source බලන එක හොඳයි",NORMAL
3646,"‘රහසිගත report එකක් තියෙනවා කියලා කියනවා’ කියලා දාපු post එකක් තිබ්බා, share කරන්න කලින් source බලන එක හොඳයි 🙄",NORMAL
3647,ඔයා අහංකාර නෙවෙයිද? මොකද්ද මේ බොරු cure කතා. 🤔,HATE
3648,රහසිගත report එකක් තියෙනවා කියලා කියනවා කියලා media හංගනවාලු. ඇත්ත දැනගන්න ඕනේ! 🫠,DISINFO
3649,පස්සේ ටිකක් notes ගන්න කළා! ✅,NORMAL
3650,"මේක රහසිගත report එකක් නෙවෙයි, සාමාන්‍ය news එකක් වගේ… bro",NORMAL
3651,අදම share කරන්න: මිරිස් කෑමෙන් COVID cure වෙලා තියෙනවා කියලා proof එක්ක post එකක් ගියා. 🙂,DISINFO
3652,ඔයා වගේ අය නිසා මේ වගේ leak කතා පැතිරෙනවා! news,HATE
3653,අද මම පුස්තකාලයට ගිහින් කෝපි එකක් අරගෙන ආවා!! ok,NORMAL
3654,ඒ වගේ අකුරු නැති කෙනෙක්ට කතා කරලා වැඩක් නෑ source,HATE
3655,ඔයා වගේ අය නිසා මේ වගේ report කතා පැතිරෙනවා 😅 news,HATE
3656,ඔයා වගේ අය නිසා මේ වගේ cure කතා පැතිරෙනවා! bro,HATE
3657,රහසිගත report එකකට අනුව ලෙමන් ජූස් එකෙන් වයිරස් නාස්ති වෙනවා. ඔයාලත් අහලා නැද්ද? 📌 update,DISINFO
3658,"‘mobile tower එකෙන් රෝගය එනවා’ කියලා දාපු post එකක් තිබ්බා, share කරන්න කලින් source බලන එක හොඳයි 😐",NORMAL
3659,"මම දැක්කා මිරිස් කෑමෙන් COVID cure වෙලා තියෙනවා කියලා, ඒක තහවුරු නැහැ—fact-check කරන්න ඕනේ news",NORMAL
3660,පස්සේ ටිකක් notes ගන්න කළා ✅,NORMAL
3661,"මම දැක්කා මිරිස් කෑමෙන් COVID cure වෙලා තියෙනවා කියලා, ඒක තහවුරු නැහැ—fact-check කරන්න ඕනේ 🙂",NORMAL
3662,"මේක රහසිගත report එකක් නෙවෙයි, සාමාන්‍ය news එකක් වගේ. 🙂 source",NORMAL
3663,"මම දැක්කා මිරිස් කෑමෙන් COVID cure වෙලා තියෙනවා කියලා, ඒක තහවුරු නැහැ—fact-check කරන්න ඕනේ?! 📰",NORMAL
3664,ඔයාගේ කතාව අහලා ඉන්න බැහැ—තේරුම් ගන්නකෝ! ⚠️,HATE
3665,අද මම කඩේට ගිහින් පොත් දෙකක් අරගෙන ආවා!! 📌,NORMAL
3666,අද මම ඔෆිස් එකට ගිහින් පොත් දෙකක් අරගෙන ආවා… 🤔,NORMAL
3667,"කෙනෙක් ලෙමන් ජූස් එකෙන් වයිරස් නාස්ති වෙනවා කියලා කියනවා, ඒක සත්‍යද කියලා මට විශ්වාස නෑ. news",NORMAL
3668,අදම share කරන්න: අලුත් vaccine එකෙන් මතකය මැකෙනවා කියලා proof එක්ක post එකක් ගියා… update,DISINFO
3669,අදම share කරන්න: mobile tower එකෙන් රෝගය එනවා කියලා proof එක්ක post එකක් ගියා!! 🙂 ok,DISINFO
3670,අද මම කඩේට ගිහින් පාන් එකක් අරගෙන ආවා?! 🙂,NORMAL
3671,ඒ වගේ අකුරු නැති කෙනෙක්ට කතා කරලා වැඩක් නෑ… 🫠 bro,HATE
3672,ඔයා වගේ අය නිසා මේ වගේ leak කතා පැතිරෙනවා… 🙂,HATE
3673,"කෙනෙක් ලෙමන් ජූස් එකෙන් වයිරස් නාස්ති වෙනවා කියලා කියනවා, ඒක සත්‍යද කියලා මට විශ්වාස නෑ… 📰 source",NORMAL
3674,රහසිගත report එකකට අනුව ලෙමන් ජූස් එකෙන් වයිරස් නාස්ති වෙනවා. ඔයාලත් අහලා නැද්ද! 📌,DISINFO
3675,අද මම ගෙදරට ගිහින් පාන් එකක් අරගෙන ආවා… 🙂,NORMAL
3676,අද මම ගෙදරට ගිහින් දවල් කෑම අරගෙන ආවා. 📰,NORMAL
3677,ඔයා අකුරු නැති නෙවෙයිද? මොකද්ද මේ බොරු cure කතා. 🙂,HATE
3678,මේක විශ්වාස කරන්න: mobile tower එකෙන් රෝගය එනවා (source: anonymous)?! 📌,DISINFO
3679,මේක විශ්වාස කරන්න: mobile tower එකෙන් රෝගය එනවා (source: anonymous). ✅,DISINFO
3680,රහසිගත report එකකට අනුව ලෙමන් ජූස් එකෙන් වයිරස් නාස්ති වෙනවා. ඔයාලත් අහලා නැද්ද 🙂 update,DISINFO
3681,"‘මිරිස් කෑමෙන් COVID cure වෙලා තියෙනවා’ කියලා දාපු post එකක් තිබ්බා, share කරන්න කලින් source බලන එක හොඳයි… ok",NORMAL
3682,"මේක රහසිගත report එකක් නෙවෙයි, සාමාන්‍ය news එකක් වගේ! ok",NORMAL
3683,පස්සේ ටිකක් වැඩ කළා. 😶,NORMAL
3684,රහසිගත report එකකට අනුව මිරිස් කෑමෙන් COVID cure වෙලා තියෙනවා. ඔයාලත් අහලා නැද්ද!! 🙂,DISINFO
3685,ඔයා වගේ අය නිසා මේ වගේ report කතා පැතිරෙනවා! 😐,HATE
3686,ඒ වගේ අඬාල කෙනෙක්ට කතා කරලා වැඩක් නෑ?! update,HATE
3687,අද මම පුස්තකාලයට ගිහින් පොත් දෙකක් අරගෙන ආවා?!,NORMAL
3688,"කෙනෙක් රහසිගත report එකක් තියෙනවා කියලා කියනවා කියලා කියනවා, ඒක සත්‍යද කියලා මට විශ්වාස නෑ?! 😅",NORMAL
3689,ඔයාගේ කතාව අහලා ඉන්න බැහැ—හිතාගෙන ඉන්න එපා!! ok,HATE
3690,ඒක 100% sure: ලෙමන් ජූස් එකෙන් වයිරස් නාස්ති වෙනවා… 😅,DISINFO
3691,අද මම ඔෆිස් එකට ගිහින් දවල් කෑම අරගෙන ආවා 🙄 update,NORMAL
3692,අදම share කරන්න: අලුත් vaccine එකෙන් මතකය මැකෙනවා කියලා proof එක්ක post එකක් ගියා.,DISINFO
3693,"මම දැක්කා ලෙමන් ජූස් එකෙන් වයිරස් නාස්ති වෙනවා කියලා, ඒක තහවුරු නැහැ—fact-check කරන්න ඕනේ! update",NORMAL
3694,"කෙනෙක් අලුත් vaccine එකෙන් මතකය මැකෙනවා කියලා කියනවා, ඒක සත්‍යද කියලා මට විශ්වාස නෑ?! 🤔",NORMAL
3695,"මේක රහසිගත report එකක් නෙවෙයි, සාමාන්‍ය news එකක් වගේ… 📌 update",NORMAL
3696,mobile tower එකෙන් රෝගය එනවා කියලා media හංගනවාලු. ඇත්ත දැනගන්න ඕනේ!! 🫠,DISINFO
3697,ඒක 100% sure: මිරිස් කෑමෙන් COVID cure වෙලා තියෙනවා. ⚠️,DISINFO
3698,ඔයා අකුරු නැති නෙවෙයිද? මොකද්ද මේ බොරු proof කතා?! 🫠,HATE
3699,ඒක 100% sure: රහසිගත report එකක් තියෙනවා කියලා කියනවා! ✅,DISINFO
3700,ඒ වගේ අකුරු නැති කෙනෙක්ට කතා කරලා වැඩක් නෑ!! update,HATE
3701,අදම share කරන්න: මිරිස් කෑමෙන් COVID cure වෙලා තියෙනවා කියලා proof එක්ක post එකක් ගියා!! 🙂,DISINFO
3702,ඒක 100% sure: අලුත් vaccine එකෙන් මතකය මැකෙනවා! 🙄 fact-check,DISINFO
3703,අද මම කඩේට ගිහින් කෝපි එකක් අරගෙන ආවා?! 😅,NORMAL
3704,"‘මිරිස් කෑමෙන් COVID cure වෙලා තියෙනවා’ කියලා දාපු post එකක් තිබ්බා, share කරන්න කලින් source බලන එක හොඳයි… ⚠️ update",NORMAL
3705,අදම share කරන්න: මිරිස් කෑමෙන් COVID cure වෙලා තියෙනවා කියලා proof එක්ක post එකක් ගියා news,DISINFO
3706,mobile tower එකෙන් රෝගය එනවා කියලා media හංගනවාලු. ඇත්ත දැනගන්න ඕනේ. ✅ source,DISINFO
3707,රහසිගත report එකකට අනුව mobile tower එකෙන් රෝගය එනවා. ඔයාලත් අහලා නැද්ද?… news,DISINFO
3708,ඔයා බූරුවා නෙවෙයිද? මොකද්ද මේ බොරු cure කතා. ⚠️,HATE
3709,ඔයා වගේ අය නිසා මේ වගේ report කතා පැතිරෙනවා! bro,HATE
3710,ඒක 100% sure: රහසිගත report එකක් තියෙනවා කියලා කියනවා?! 😶 update,DISINFO
3711,ඒ වගේ බූරුවා කෙනෙක්ට කතා කරලා වැඩක් නෑ. 🙄,HATE
3712,ඔයා බූරුවා නෙවෙයිද? මොකද්ද මේ බොරු proof කතා.,HATE
3713,මේක විශ්වාස කරන්න: මිරිස් කෑමෙන් COVID cure වෙලා තියෙනවා (source: anonymous). ✅ news,DISINFO
3714,‘බූරුවා’ කියලා කෙනෙක්ට නින්දා කරන්න හොඳ නැහැ! update,NORMAL
3715,"කෙනෙක් ලෙමන් ජූස් එකෙන් වයිරස් නාස්ති වෙනවා කියලා කියනවා, ඒක සත්‍යද කියලා මට විශ්වාස නෑ! 🫠",NORMAL
3716,අද මම ගෙදරට ගිහින් පාන් එකක් අරගෙන ආවා… 📰,NORMAL
3717,ඒ වගේ අඬාල කෙනෙක්ට කතා කරලා වැඩක් නෑ 😶,HATE
3718,අද මම ගෙදරට ගිහින් පාන් එකක් අරගෙන ආවා?! 😶,NORMAL
3719,ඔයා වගේ අය නිසා මේ වගේ report කතා පැතිරෙනවා. 🙄 ok,HATE
3720,"මම දැක්කා මිරිස් කෑමෙන් COVID cure වෙලා තියෙනවා කියලා, ඒක තහවුරු නැහැ—fact-check කරන්න ඕනේ! fact-check",NORMAL
3721,අද මම පුස්තකාලයට ගිහින් කෝපි එකක් අරගෙන ආවා?! 📰,NORMAL
3722,"මම දැක්කා මිරිස් කෑමෙන් COVID cure වෙලා තියෙනවා කියලා, ඒක තහවුරු නැහැ—fact-check කරන්න ඕනේ… 😐",NORMAL
3723,"‘ලෙමන් ජූස් එකෙන් වයිරස් නාස්ති වෙනවා’ කියලා දාපු post එකක් තිබ්බා, share කරන්න කලින් source බලන එක හොඳයි?! 📰",NORMAL
3724,උදේට news බලලා පස්සේ පාඩම් කළා!! ok,NORMAL
3725,"මම දැක්කා රහසිගත report එකක් තියෙනවා කියලා කියනවා කියලා, ඒක තහවුරු නැහැ—fact-check කරන්න ඕනේ! 📌",NORMAL
3726,"‘රහසිගත report එකක් තියෙනවා කියලා කියනවා’ කියලා දාපු post එකක් තිබ්බා, share කරන්න කලින් source බලන එක හොඳයි! bro",NORMAL
3727,රහසිගත report එකකට අනුව මිරිස් කෑමෙන් COVID cure වෙලා තියෙනවා. ඔයාලත් අහලා නැද්ද… 🤔,DISINFO
3728,අද මම කඩේට ගිහින් කෝපි එකක් අරගෙන ආවා!,NORMAL
3729,ඔයා අහංකාර නෙවෙයිද? මොකද්ද මේ බොරු cure කතා!! ⚠️,HATE
3730,‘අහංකාර’ කියලා කෙනෙක්ට නින්දා කරන්න හොඳ නැහැ!!,NORMAL
3731,මේක විශ්වාස කරන්න: අලුත් vaccine එකෙන් මතකය මැකෙනවා (source: anonymous)… bro,DISINFO
3732,ඒ වගේ අකුරු නැති කෙනෙක්ට කතා කරලා වැඩක් නෑ! update,HATE
3733,අද මම ඔෆිස් එකට ගිහින් දවල් කෑම අරගෙන ආවා!! ok,NORMAL
3734,රහසිගත report එකක් තියෙනවා කියලා කියනවා කියලා media හංගනවාලු. ඇත්ත දැනගන්න ඕනේ update,DISINFO
3735,ඔයා බූරුවා නෙවෙයිද? මොකද්ද මේ බොරු proof කතා!! 🙄 ok,HATE
3736,ඔයා බූරුවා නෙවෙයිද? මොකද්ද මේ බොරු leak කතා 📰,HATE
3737,‘බූරුවා’ කියලා කෙනෙක්ට නින්දා කරන්න හොඳ නැහැ?! 📰,NORMAL
3738,අදම share කරන්න: මිරිස් කෑමෙන් COVID cure වෙලා තියෙනවා කියලා proof එක්ක post එකක් ගියා! news,DISINFO
3739,රහසිගත report එකක් තියෙනවා කියලා කියනවා කියලා media හංගනවාලු. ඇත්ත දැනගන්න ඕනේ?! 🙂,DISINFO
3740,‘අඬාල’ කියලා කෙනෙක්ට නින්දා කරන්න හොඳ නැහැ 😶,NORMAL
3741,ඔයා හරිම අහංකාර එකක්?! 😅,HATE
3742,ඒ වගේ අලස කෙනෙක්ට කතා කරලා වැඩක් නෑ. 🤔,HATE
3743,"කෙනෙක් mobile tower එකෙන් රෝගය එනවා කියලා කියනවා, ඒක සත්‍යද කියලා මට විශ්වාස නෑ… ⚠️",NORMAL
3744,ඔයා අහංකාර නෙවෙයිද? මොකද්ද මේ බොරු report කතා. 🙄,HATE
3745,"මම දැක්කා රහසිගත report එකක් තියෙනවා කියලා කියනවා කියලා, ඒක තහවුරු නැහැ—fact-check කරන්න ඕනේ… 🤔",NORMAL
3746,"කෙනෙක් ලෙමන් ජූස් එකෙන් වයිරස් නාස්ති වෙනවා කියලා කියනවා, ඒක සත්‍යද කියලා මට විශ්වාස නෑ… ok",NORMAL
3747,අද මම වැඩට ගිහින් දවල් කෑම අරගෙන ආවා 🙂,NORMAL
3748,අදම share කරන්න: මිරිස් කෑමෙන් COVID cure වෙලා තියෙනවා කියලා proof එක්ක post එකක් ගියා?! ⚠️ bro,DISINFO
3749,‘අඬාල’ කියලා කෙනෙක්ට නින්දා කරන්න හොඳ නැහැ!! 🤔,NORMAL
3750,මිරිස් කෑමෙන් COVID cure වෙලා තියෙනවා කියලා media හංගනවාලු. ඇත්ත දැනගන්න ඕනේ. news,DISINFO
3751,අද මම කඩේට ගිහින් කෝපි එකක් අරගෙන ආවා 😶,NORMAL
3752,ලෙමන් ජූස් එකෙන් වයිරස් නාස්ති වෙනවා කියලා media හංගනවාලු. ඇත්ත දැනගන්න ඕනේ 📰,DISINFO
3753,"මම දැක්කා mobile tower එකෙන් රෝගය එනවා කියලා, ඒක තහවුරු නැහැ—fact-check කරන්න ඕනේ 🙂 ok",NORMAL
3754,"මේක රහසිගත report එකක් නෙවෙයි, සාමාන්‍ය news එකක් වගේ… fact-check",NORMAL
3755,රහසිගත report එකකට අනුව අලුත් vaccine එකෙන් මතකය මැකෙනවා. ඔයාලත් අහලා නැද්ද!! 😶,DISINFO
3756,මේක විශ්වාස කරන්න: රහසිගත report එකක් තියෙනවා කියලා කියනවා (source: anonymous)?! 😐,DISINFO
3757,අද මම වැඩට ගිහින් පාන් එකක් අරගෙන ආවා. ⚠️,NORMAL
