id,text,label
1972,උඹ අය නිතරම ප්රශ්න හදනවා!,HATE
1973,වයිරස් ගැන WhatsApp group එකකින් ආපු info එකක්. සුදුළූණු කෑමෙන් cure!,DISINFO
1974,“ඒ අය ඉක්මනට අයින් වෙන්න.”,HATE
1975,එක මේ ගැන තව විස්තර තියෙන්නෙ කොහෙද?,NORMAL
1976,ඔයාලා මට හිතෙන්නේ මේක හොදයි.,NORMAL
1977,“මම මේ ගැන තව විස්තර තියෙන්නෙ කොහෙද?”,NORMAL
1978,ඒ අය කට වහගෙන ඉන්න.,HATE
1979,“ඔයා මේක share කරපු එකට ස්තුති!”,NORMAL
1980,ඔය වගේ අය මෝඩ කතාවක්. 🤔,HATE
1981,මට මේක එක තේරුණා. 👍!,NORMAL
1982,අදම Dengue ඉක්්මනින් cure කියලා confirm වෙලා තියෙනවා 😳 ටිකක් හොයලා බැලුවාම.,DISINFO
1983,WhatsApp group එකකින් ආපු info එකක් අනුව 5G ලෙඩ දෙනවා. share කරන්න. 🙂,DISINFO
1984,මේක ඔයාට සසුභ දවසක්!,NORMAL
1985,“මේක උඹ උඹට තේරෙන්නේ නැද්ද!”,HATE
1986,ඒ අය වැඩක් නැති කතාව.,HATE
1987,"ඔයා මේක ගැන මට තේරෙන්නෙ නැහැ, explain කරන්න පුලුවන්ද? 🤔",NORMAL
1988,හහෙට ඔයාට සුභ දවසක්!,NORMAL
1989,මේක මේක try කරලා බලන්න ඕනෙ.!!!,NORMAL
1990,5G ලෙඩ දෙනවා කියලා දැනගන්න ලැබුණා. මේක delete කරන්න එපා. 😶,DISINFO
1991,WhatsApp group එකකින් ආපු info එකක් අනුව ඉන්ධන මිල අද රෑ announce කරයි. share කරන්න. 🙄,DISINFO
1992,mam වැඩේ සාර්ථකයි කියලා හිතනවා. 😳,NORMAL
1993,ඉන්ධන මිල හෙටම අඩු කරනවා කියලා දැනගන්න ලැබුණා. මේක delete කරන්න එපා…,DISINFO
1994,“මේක ඇත්තටම මේ interesting එකක් 😄”,NORMAL
1995,මේක උඹ වගේ අය නිසා වැඩක් වෙන්නේ නැහැ.,HATE
1996,රහසිගත report එකක් තියෙනවා අනුව COVID හොඳ වෙයි. share කරන්න.,DISINFO
1997,මට හිතෙන්නේ එයාලා මෝඩ කතාවක්.,HATE
1998,ඇත්තටම අපි interesting එකක් 😄,NORMAL
1999,ඒ අය අය නිතරම ප්රශ්න හදනවා.,HATE
2000,මට හිතෙන්නේ අපි මට හිතෙන්නේ මේක හොඳයි…,NORMAL
2001,ඔයලා මේක try කරලා බලන්න ඕනෙ. 😡 😶,NORMAL
2002,එයාලා කට වහගෙන ඉන්න.,HATE
2003,ඇත්තටම ඔයා interesting එකක් 😄…,NORMAL
2004,ඉන්ධන මිල අද රෑ announce කරයි කියලා දැනගන්න ලැබුණා. මේක delete කරන්න එපා.,DISINFO
2005,ඒ අය මේ වගේ කතා කරන එක හරි නෑ. 😶,HATE
2006,අදට වැඩේ සාර්ථකයි කියලා හිතනවා. 🙂,NORMAL
2007,මට හිතෙන්නේ අද මේක try කරලා බලන්න ඕනෙ…,NORMAL
2008,මේක වයිරස් ගැන ආණ්ඩුවේ එකෙක් කියලා. මිරිස් කෑමෙන් cure…,DISINFO
2009,එයාලා කට වහගෙන ඉන්න.,HATE
2010,උඹ රට කාලා කියල පේනවා.,HATE
2011,ඔයාා කට වහගෙන ඉන්න.,HATE
2012,අද මම මට හිතෙන්නේ මේක හොඳයි! 🙄,NORMAL
2013,මම මේක share කරපු එකට ස්තුති!,NORMAL
2014,උඹ මෝඩ කතාවක්. 🙄,HATE
2015,අදම බැංකු මුදල් අහිමි වෙනවා කියලා confirm වෙලා තියෙනවා 😳 internal message එකක් ආවා. 🙄,DISINFO
2016,උඹ මෙහෙම කතා කරන එක නවත්තනවද!,HATE
2017,අදම Dengue ඉක්මනින් cure කියලෑ confirm වෙලා තියෙනවා 😳 WhatsApp group එකකින් ආපු info එකක්.,DISINFO
2018,එක මේක try කරලා බලන්න ඕනෙ!,NORMAL
2019,ඇත්තටම උඹ වගේ අය නිසා වැඩක් වෙන්නේ නැහැ.,HATE
2020,මේක වැඩේ සාර්ථකයි කියලෑ හිතනවා.,NORMAL
2021,එයාලා වගේ අය නිසා වැඩක් වෙන්නේ නැ!,HATE
2022,මට ඔයා එක තේරුණා. 👍 🙄,NORMAL
2023,"උඹ හරිම අමුතුයි, oyaගේ කතාව බොරුයි.",HATE
2024,අපි වැඩේ සාර්ථකයි කියලා හිතනවා!!,NORMAL
2025,“බැංකු ගැන doctor කෙනෙක් කිව්වා කියලා. accounts freeze කරනවා!”,DISINFO
2026,අදම වයිරස් සුදුළූණු කෑමෙන් cure කියලා confirm වෙලා තියෙනවා 😳 ටිකක් හොයලා බැලුවාම.,DISINFO
2027,ඔයා කට වහගෙන ඉන්න.,HATE
2028,"ඔයා ඔයාගේ අදහස හොදෙයිි, thanks! 🤔",NORMAL
2029,අදම රජය රහසිගත report එකක් කියලා confirmm වෙලා තියෙනවා 😳 internal message එකක් ආවා!,DISINFO
2030,මම ඔයයාට සුභ දවසක්! 🙄,NORMAL
2031,ඇත්තටම ඒ අය හරිම ලජ්ජාකරයි 😡,HATE
2032,ටිකක් හොයලා බැලුවාම අනුව බැංකු මුදල් අහිමි වෙනවා. share කරන්න!!,DISINFO
2033,"ඔයා මේක ගැන මට තේරෙන්නෙ නැහැ, explain කරන්න පුලුවන්ද. 🙄",NORMAL
2034,මට හිතෙන්නේ අදට මට හිතෙන්නේ මේක හොදයි. 😶,NORMAL
2035,මේක උඹ මෙහෙම කතා කරන එක නවත්තනවද? 😐,HATE
2036,උඹ මෙහෙම කතා කරන එක නවත්තනවද!,HATE
2037,මට හිතෙන්නේ මම නියමයි 🔥,NORMAL
2038,ඔය වගේ අය රට බිඳලා කියලා පේනවා.,HATE
2039,අද ඇත්තටම මේක interesting එකක් 😄…,NORMAL
2040,බැංකු මුදල් අහිමි වෙනවා — හෙටටට කලින් වෙනස් වෙනවා කියලා.,DISINFO
2041,“oya හරිම ලජ්ජාකරයි 😡.”,HATE
2042,එක මේක try කරලා බලන්න ඕනෙෙ!!,NORMAL
2043,රජය ගැන ටිකක් හොයලා බැලුවාම. රහසිගත report එකක්!,DISINFO
2044,රජය අලුත් නීතියක් අදින් කියලා දැනගන්න ලැබුණා. මේක delete කරන්න එපා.…,DISINFO
2045,අද මේක share කරපු එකට ස්තුති! 🙂,NORMAL
2046,මට හිතෙන්නේ අදට අද වැස්ස අඩු වගේ.,NORMAL
2047,අද අද වැස්සස අඩු වගේ. 😳,NORMAL
2048,ටිකක් හොයලා බැලුවාම අනුව ඉන්ධන මිල හෙටම අඩු කරනවා. share කරන්න. 😳,DISINFO
2049,මේක වැඩේ සාර්ථකයි කියලෑ හිතනවා…,NORMAL
2050,WhatsApp group එකකින් ආපු info එකක් අනුව ඉන්ධන මිල හෙටම අඩු කරනවා. share කරන්න. 🤔,DISINFO
2051,අදම 5G ලෙඩ දෙනවා කියලා confirm වෙලා තියෙනවා 😳 රහසිගත report එකක් තියෙනවා. 😅,DISINFO
2052,උඋඹ රට අහිංසක කරනවා කියලා පේනවා!! 🙄,HATE
2053,ඔය වගේ අය ඉතාම නරක අදහස් දානවා…,HATE
2054,උඹ රට බිඳලා කියලෑ පේනවා. 🙂,HATE
2055,මම මේක share කරපු එකට ස්තුති. 😐,NORMAL
2056,කට්ටිය වැඩක් නැති කතාව… 🙂,HATE
2057,මට හිතෙන්නේ COVID හොඳ වෙයි — හෙටට කලින් වෙනස් වෙනවා කියලා.,DISINFO
2058,"මේක ඔය වගේ අය හරිම අමුතුයි, ඔයාගේ කතාව බොරුයි.",HATE
2059,"මට හිතෙන්නේ එයාලා හහරිම අමුතුයි, ඔයාගේ කතාව බොරුයි! 🙂",HATE
2060,කට්ටිය ඉක්මනට අයින් වෙන්න. 🤔,HATE
2061,news එකෙන් අහලා අනුව බැංකු accounts freeze කරනවා. share කරන්න… 🤔,DISINFO
2062,ඔයා මෙහෙම කතා කරන එක නවත්තනවද!,HATE
2063,ඔය වගේ අය කෝලම් දාන්න එපා. 😐,HATE
2064,මේක මේක share කරපු එකට ස්තුති!,NORMAL
2065,උඹ ඉක්මනට අයින් වෙන්න. 🙄,HATE
2066,කට්ටිය ඉක්මනට අයින් වෙන්න.,HATE
2067,එක වැඩේ සාර්ථකයි කියලා හිතනවා!! 🤔,NORMAL
2068,“එයාලා වැඩක් නැති කතාව.”,HATE
2069,ඇත්තටම උඹ කට වහගෙන ඉන්න.,HATE
2070,"මේක එක ඔයාගේ අදහස හොඳයි, thannks!",NORMAL
2071,මට හිතෙන්නේ WhatsApp group එකකින් ආපු info එකක් අනුව COVID cure. share කරන්න.,DISINFO
2072,අද අද වැස්ස අඩු වගේ. 😳,NORMAL
2073,“ඇත්තටම විදුලි බිල ගැන doctor කෙනෙක් කිව්වා කියලා. free කරයි! 😐”,DISINFO
2074,“අද කට්ටිය ඉතාම නරක අදහස් දානවා. 😡”,HATE
2075,"අද එයාලා හරිම අමුතුයි, ඔයාගේ කතාව බොරුයි.",HATE
2076,ඔයා කට වහගෙන ඉන්න. 😅,HATE
2077,අපි වැඩේ සාර්ථකයි කියලා හිතනවා.,NORMAL
2078,අදම වයිරස් සුදුළූණු කෑමෙන් cure කියලා confirm වෙලා තියෙනවා 😳 ටිකක් හොයලා බැලුවාම.,DISINFO
2079,විදුලි බිල අඩක් වෙනවා කියලා දැනගන්න ලැබුණා. මේක delete කරන්න එපා. 😐,DISINFO
2080,මට අපි එක තේරුණා. 👍 🤔,NORMAL
2081,“ඔයාලා නියමයි 🔥”,NORMAL
2082,එක මේක share කරරපු එකට ස්තුති!,NORMAL
2083,එයාලා මේ වගේ කතා කරන එක හරි නෑ.,HATE
2084,“ආණ්ඩුවේ එකෙක් කියලා අනුව COVID හොඳ වෙයි. share කරන්න. 🙂”,DISINFO
2085,Dengue එක රෑකින් හොඳ වෙයි කියලා official එකෙන් කියලා තියෙනවා (පසුව නැති කරයි). 😐,DISINFO
2086,"ඒ අය හරිම අමුතුයි, ඔයාගේ කතාව බොරුයි. 🙂",HATE
2087,oya ඉතාම නරක අදහස් දානවා.,HATE
2088,ඔයාලා මේ ගැන තව විස්තර තියෙන්නෙ කොහෙද?,NORMAL
2089,එක මේක share කරපු එකට ස්තුති!,NORMAL
2090,වයයිරස් මිරිස් කෑමෙන් cure කියලා දැනගන්න ලැබුණා. මේක delete කරන්න එපා!,DISINFO
2091,මට හිතෙන්නේ අදම විදුලි බිල අඩක් වෙනවා කියලා confirm වෙලා තියෙනවා 😳 internal message එකක් ආවා.,DISINFO
2092,“අද උඹ වැඩක් නැති කතාව!! 🤔”,HATE
2093,ඇත්තටම ඇත්්තටම ඔයාලා interesting එකක් 😄,NORMAL
2094,“ඇත්තටම මම මේක හරිද කියලා කෙනෙක් confirm කරන්න.”,NORMAL
2095,5G brain damage වෙනවා — හෙටට කලින් වෙනස් වෙනවා කියලා!!,DISINFO
2096,උඹ මේ වගේ කතතා කරන එක හරි නෑ.,HATE
2097,කට්ටිය අය නිතරම ප්රශ්න හදනවා.,HATE
2098,රජය රහසිගත report එකක් — හෙටට කලින් වෙනස් වෙනවා කියලා!!,DISINFO
2099,ආණ්ඩුවේ එකෙක් කියලා අනුව බැංකු මුදල් අහිමි වෙනවා. share කරන්න.!!,DISINFO
2100,එක වැඩේ සාර්ථකයි කියලා හිතනවා…,NORMAL
2101,"මට හිතෙන්නේ අදට ඔයාගේ අදහස හොඳයි, thanks.",NORMAL
2102,මේක වයිරස් සුදුළූණු කෑමෙන් cure — හෙටට කලින් වෙනස් වෙනවා කියලා.,DISINFO
2103,හෙට මේක හරිද කියල කෙනෙක් confirm කරන්න. 😡,NORMAL
2104,mama මේ ගැන තව විස්තර තියෙන්නෙ කොහෙද? 🙄,NORMAL
2105,“එයාලා මේ වගේ කතා කරන එක හරි නෑ.”,HATE
2106,එයාලා ඉක්මන අයින් වෙන්න.,HATE
2107,අද කට්ටිය උඹට තේරෙන්නේ නැද්ද?,HATE
2108,“මේක මේ ගැන තව විස්තර තියෙන්නෙ කොහෙද.”,NORMAL
2109,ඔයා මේ ගැන තව විස්තර තියෙන්නෙ කොහෙද?,NORMAL
2110,ඔයා අය නිතරම ප්රශ්න හදනවා!,HATE
2111,ඔය වගේ අය ඉක්මනට අයින් වෙන්න.,HATE
2112,ඇත්තටම හෙට intteresting එකක් 😄,NORMAL
2113,කට්ටිය රට වට්ටනවා කියලා පේනවා.,HATE
2114,"ඔය වගේ අය හරිම අමුතුයි, ඔයාගේ කතාව බොරුයි!!",HATE
2115,“රජය අලුත් නීතියක් අදින් කියලා දැනගන්න ලැබුණා. මේක delete කරන්න එපා.”,DISINFO
2116,වයිරස් මිරිසස් කෑමෙන් cure කියලා official එකෙන් කියලා තියෙනවා (පසුව නැති කරයි).,DISINFO
2117,“මට මම එක තේරුණා. 👍 😐”,NORMAL
2118,අද උඹ ඉතාම නරක අදහස් දානවා. 😶,HATE
2119,5G brain damage වෙනවා කියලා දැනගන්න ලැබුණා. මේක delete කරන්න එපා!,DISINFO
2120,එක නියමයි 🔥 🙂,NORMAL
2121,"මේ ඔයගේ අදහස හොදෙයි, thanks!",NORMAL
2122,මේක ඔයා රට අහිංසක කරනවා කියලා පේනවා. 🙄,HATE
2123,ඔයාලා මේක share කරපු එකට ස්තුති! 🙂,NORMAL
2124,රහසිගත report එකක් තියෙනවා අනුව COVID හොඳ වෙයි. share කරන්න.,DISINFO
2125,මේක Dengue ඉක්මනින් cure — හෙටට කලින් වෙනස් වෙනවා කියලා. 😡 😶,DISINFO
2126,ඔයා මේ ගැන තව විස්තර තියෙන්නෙ කොහෙද!,NORMAL
2127,කට්ටිය ඉක්මනට අයින් වෙන්න. 🙄,HATE
2128,ඉන්ධන මිල ගැන ටිකක් හොයලා බැලුවාම. හෙටම අඩු කරනවා!,DISINFO
2129,මට හිතෙන්නේ මේක මේක share කරපු එකට ස්තුති!,NORMAL
2130,“අදම Dengue ඉක්මනින් curre කියලා confirm වෙලා තියෙනවා 😳 රහසිගත report එකක් තියෙනවා.”,DISINFO
2131,අදම රජය රහසිගත report එකක් කියලා confirm වෙලා තියෙනවා 😳 ටිකක් හොයලා බැලුවාම.,DISINFO
2132,බැංකු මුදල් අහිමි වෙනවා කියලා දැනගන්න ලැබුණා. මේක delete කරන්න එපා. 🙄,DISINFO
2133,ඉන්ධන මිල හෙටම අඩු කරනවවා කියලා official එකෙන් කියලා තියෙනවා (පසුව නැති කරයි).,DISINFO
2134,අපි මේ ඉස්සරහට බලමු!!,NORMAL
2135,එඑයාලා මෝඩ කතාවක්.,HATE
2136,ඇත්තටම ඔය interesting එකක් 😄,NORMAL
2137,ඉන්ධන මිල අද රෑ announce කරයි කියලා official එකෙන් කියලා තියෙනවා (පසුව නැති කරයි). 😐,DISINFO
2138,විදුලි බිල අඩක් වෙනවා කියලා දැනගන්න ලැබුණා. මේක delete කරන්න එපා.,DISINFO
2139,oya නියමයි 🔥 🤔,NORMAL
2140,ඔයා නියමයි 🔥 😅,NORMAL
2141,උඹ මෝඩ කතාවක්!! 😶,HATE
2142,අද කට්ටිය වගේ අය නිසා වැඩක් වෙන්නේ නැහැ.,HATE
2143,කට්ටිය රට බිඳලා කියලා පේනවා!,HATE
2144,කට්ටිය ඉක්මනනට අයින් වෙන්න.,HATE
2145,අද මේ ගැන තව විස්තර තියෙන්නනෙ කොහෙද? 🤔,NORMAL
2146,ඇත්තටම රජය ගැන WhatsApp group එකකින් ආපු info එකක්. රහසිගත report එකක්…,DISINFO
2147,රහසිගත report එකක් තියෙනවා අනුව ඉන්ධන මිල හෙටම අඩු කකරනවා. share කරන්න.,DISINFO
2148,කට්ටිය උඹට තේරෙන්නේ නැද්ද? 🤔,HATE
2149,අපි නියමයි 🔥,NORMAL
2150,මේක විදුලි බිල free කරයි කියලා official එකෙන් කියලා තියෙනවා (පසුව නැති කරයි)!,DISINFO
2151,උඹ රට අහිංසක කරනවා කියලෑ පේනවා…,HATE
2152,ඔය වගේ අය ඉතාම නරක අදහස් දානවා.!!,HATE
2153,mam අද වැස්ස අඩු වගේ. 🤔,NORMAL
2154,මට හෙට එක තේරුණා. 👍.,NORMAL
2155,උඹ මෙහෙම කතා කරන එක නවත්තනවද?,HATE
2156,"“උඹ හරිම අමුතුයි, ඔයාගේ කතාව බොරුයි.”",HATE
2157,මට හිතෙන්නේ බැංකු ගැන රහසිගත report එකක් තියෙනවා. මුදල් අහිමි වෙනවා! 🙂,DISINFO
2158,එයාලා කෝලම් දාන්න එපා!!,HATE
2159,කට්ටිය උඹට තේරෙන්නේ නැද්ද?,HATE
2160,කට්ටිය ඉක්්මනට අයින් වෙන්න.,HATE
2161,උඹ වැඩක් නැති කතාව!!,HATE
2162,කට්ටිය උඹට තේරෙන්නනේ නැද්ද?,HATE
2163,ඇත්තටම අපපි මේ ඉස්සරහට බලමු…,NORMAL
2164,ඇත්තටම මේකක මේක හරිද කියලා කෙනෙක් confirm කරන්න!! 🙂,NORMAL
2165,අදම COVID නැති වෙයි කියලා confirm වෙලා තියෙනවා 😳 ආණ්ඩුවේ එකෙක් කියලා…,DISINFO
2166,මේක මම මේක share කරපු එකට ස්තුති!,NORMAL
2167,මේක උඹ මෙහෙම කතා කරන එක නවත්තනවද!!,HATE
2168,අද ඒ අය හරිම ලජ්ජාකරයි 😡 🙄,HATE
2169,“අද හෙට මේ ගැන තව විස්තර තියෙන්නෙ කොහෙද? 😳 🤔”,NORMAL
2170,"කට්ටිය හරිම අමුතුයි, ඔයාගේ කතාව බොරුයි!! 🙄",HATE
2171,අදට වැඩේ සාර්ථකයි කියල හිතනවා.!!,NORMAL
2172,කට්ටිය කට වහගෙන ඉන්නන.,HATE
2173,මේක මේ මට හිතෙන්නේ මේක හොඳයි!!,NORMAL
2174,මට අපි එක තේරුණාා. 👍,NORMAL
2175,ඒ අය හරිම ලජ්ජාකරයි 😡!!,HATE
2176,COVID නැති වෙයි කියලා official එකෙන් කියලා තියෙනවා (පසුව නැති කරයි).,DISINFO
2177,“ඇත්තටම එයාලා කෝලම් දාන්න එපා.”,HATE
2178,මට හිතෙන්නේ අදම Dengue එක රෑකින් හොඳ වෙයි කියලා confirm වෙලා තියෙනවා 😳 ආණ්ඩුවේ එකෙක් කියලා.,DISINFO
2179,මේක ඇත්තටම මේක interesting එකක් 😄.,NORMAL
2180,“news එකෙන් අහලා අනුව විදුලි බිල free කරයි. share කරන්න.”,DISINFO
2181,මට හිතෙන්නේ මේ oyaට සුභ දවසක්!! 😶,NORMAL
2182,ඔය වගේ අය ඉතාම නරක අදහස් දානවා.,HATE
2183,එක නියමයි 🔥 🙄,NORMAL
2184,"ඔයාා මේක ගැන මට තේරෙන්නෙ නැහැ, explain කරන්න පුලුවන්ද!",NORMAL
2185,අදම විදුලි බිල අඩක් වෙනවා කියල confirm වෙලා තියෙනවා 😳 රහසිගත report එකක් තියෙනවා.!!,DISINFO
2186,වයිරස් සුදුළූණු කෑමෙන් cure කියලා official එකෙන් කියලා තියෙනවා (පසුව නැති කරයි)!! 🙂,DISINFO
2187,අපි මේක share කරපු එකට ස්තුති! 😅. 🙂,NORMAL
2188,මට හිතෙන්නේ රජය රහසිගත report එකක් — හෙටට කලින් වෙනස් වෙනවා කියලා.,DISINFO
2189,WhatsApp group එකකින් ආපු info එකක් අනුව බැංකු accounts freeze කරනවා. share කරන්න.,DISINFO
2190,අදම ඉන්ධන මිල අද රෑ announce කරයි කියලා confirm වෙලා තියෙනවා 😳 ටිකක් හොයලා බැලුවාම.,DISINFO
2191,ඒ අය අය නිතරම ප්රශ්න හදනවා!!,HATE
2192,මේක අපි අද වැස්ස අඩඩු වගේ.,NORMAL
2193,ඇත්තටම හෙට interesting එකක් 😄…,NORMAL
2194,5G ගැන doctor කෙනෙක් කිව්වා කියලා. ලෙඩ දෙනවා!,DISINFO
2195,ඔය වගේ අය හරිම ලජ්ජාකරයි 😡 😐,HATE
2196,මට හිතෙන්නේ අදට අද වැස්ස අඩු වගේ!! 😶,NORMAL
2197,"උඹ හරිම අමුතුයි, ඔයාගේ කතාව බොරුයි… 🤔",HATE
2198,අද එයාලා කට වහගෙන ඉන්න.,HATE
2199,මේක කට්ටිය ඉතාම නරක අදහස් දානවා! 🙂,HATE
2200,රජය රහසිගත report එකක් කියලා දැනගන්න ලැබුණා. මේක delete කකරන්න එපා.,DISINFO
2201,ඔය කෝලම් දාන්න එපා!!,HATE
2202,මේක මට හිතෙන්නේ මේක හොඳයි!!,NORMAL
2203,කට්ටිය අය නිතතරම ප්රශ්න හදනවා.,HATE
2204,"මේ මේක ගැන මට තේරෙන්නෙ නැහැ, explain කරන්න පුලුවන්ද!",NORMAL
2205,5G brain damage වෙනවා කියලා official එකෙන් කියලා තියෙනවා (පසුව නැති කකරයි).!!! 🙂,DISINFO
2206,අදම ඉන්ධන මිල හෙටම අඩු කරනවා කියලා confirm වෙලා තියෙනවා 😳 ආණ්ඩුවේ එකෙක් කියලා. 😡,DISINFO
2207,මට අදට එක තේරුුණා. 👍.,NORMAL
2208,ඒ අය වැඩක් නැති කතාව!! 🙂,HATE
2209,news එකෙන් අහලා අනුව බැංකු accoounts freeze කරනවා. share කරන්න.,DISINFO
2210,බැංකු accounts freeze කරනවා කියලා official එකෙන් කියලා තියෙනවා (පසුව නැති කරයිි).,DISINFO
2211,එයාලා කට වහගෙන ඉන්න!,HATE
2212,මට හිතෙන්නේ මේ මේක හරිද කියල කෙනෙක් confirm කරන්න!!,NORMAL
2213,doctor කෙනෙක් කිව්වා කියලා අනුව COVIDD නැති වෙයි. share කරන්න.,DISINFO
2214,අපි ඔය ඉස්සරහට බලමු.,NORMAL
2215,වයිරස් සුදුළූණු කෑමෙන් cure කියල official එකෙන් කියල තියෙනවා (පසුව නැති කරයි).,DISINFO
2216,රජය අලුත් නීතියක් අදින් කියලා දැනගන්න ලැබුණා. මේක delette කරන්න එපා. 🙄,DISINFO
2217,“රහසිගත report එකක් තියෙනවා අනුව බැංකු මුදල් අහිමි වෙනවා. share කරන්න.”,DISINFO
2218,“අපි ඔයාලා ඉස්සරහට බලමු.”,NORMAL
2219,එයාලා මේ වගේ කතා කරන එක හරි නෑ.!!!,HATE
2220,“වයිරස් මිරිස් කෑමෙන් cure කියලා official එකෙන් කියලා තියෙනවා (පසුව නැති කරයි). 🤔”,DISINFO
2221,මේක විදුලි බිල අඩක් වෙනවා කියලා දැනගන්න ලැබුණා. මේක delete කරන්න එපා.,DISINFO
2222,ඇත්තටම ඒ අය අය නිතරම ප්රශ්න හදනවා. 😐,HATE
2223,හෙට මේක try කරලා බලන්න ඕනෙ.,NORMAL
2224,උඹ වැඩක් නැති කතාව. 😡.,HATE
2225,oya වැඩේ සාර්ථකයි කියලෑ හිතනවා. 😶,NORMAL
2226,ඇත්තටම ඔයා මේ වගේ කතා කරන එක හරි නෑ.,HATE
2227,“ඒ අය උඹට තේරෙන්නේ නැද්ද? 😶”,HATE
2228,මේ oyaට සුභ දවසක්!,NORMAL
2229,ඒ අය මෝඩ කතාවක්.,HATE
2230,මේක වයිරස් ගැන රහසිගත report එකක් තියෙනවා. මිරිස් කෑමෙන් cure! 🤔,DISINFO
2231,“ඒ අය කෝලම් දාන්න එපා.”,HATE
2232,අද 5G brain damage වෙනවා කියලා official එකෙන් කියලා තියෙනවා (පසුව නැති කරයි).!!!,DISINFO
2233,මට හිතෙන්නේ ඔය වගේ අය ඉක්මනට අයින් වෙන්න.. 😶,HATE
2234,“ඇත්තටම අපි මේ ගැන තව විස්තර තියෙන්නෙ කොහෙද? 😶”,NORMAL
2235,internal message එකක් ආවා අනුව වයිරස් මිරිස් කෑමෙන් cure. share කරන්න! 🙂,DISINFO
2236,අද අද වැඩේ සාර්ථකයිි කියල හිතනවා.,NORMAL
2237,“COVID cure — හෙටට කලින් වෙනස් වෙනවා කියලා.”,DISINFO
2238,වයිරස් මිරිස් කෑමෙන් cure — හෙටට කලින් වෙනස් වෙනවා කියලා.,DISINFO
2239,අදට මේ ගැන තව විස්තර තියෙන්නෙ කොහෙද? 🙄,NORMAL
2240,"එක ඔයාගේ අදහස හොඳයි, thanks! 😳",NORMAL
2241,වයිරස් සුදුළූණු කෑමෙන් cure — හෙටට කලින් වෙනස් වෙනවා කියලා!,DISINFO
2242,මම ඔයාට සුභ දවසක්.,NORMAL
2243,මට හිතෙන්නේ එයාලා වැඩක් නැති කතාව.,HATE
2244,මේක එයාලා මෙහෙම කතා කරන එක නවත්තනවද!! 🤔,HATE
2245,උඹ රට වට්ටනවා කියලා පේනවා..,HATE
2246,අද COVVID cure — හෙටට කලින් වෙනස් වෙනවා කියලා.,DISINFO
2247,විදුලි බිල ගැන ආණ්ඩුවේ එකෙක් කියලා. free කරයි!,DISINFO
2248,අපි ඔයාලා ඉස්සරහට බලමු.,NORMAL
2249,COVID cure කියලා official එකෙන් කියලා තියෙනවා (පසුව නැති කරයි)! 🙂,DISINFO
2250,“වයිරස් මිරිස් කෑමෙන් cure කියලෑ official එකෙන් කියලෑ තියෙනවා (පසුව නැති කරයි). 😅”,DISINFO
2251,මේක අපි මේ ඉස්සරහට බලමු.,NORMAL
2252,ඔය වගේ අය ikmanata අයින් වෙන්න. 😡!,HATE
2253,අපි මේක try කරලා බලන්න ඕනෙ…,NORMAL
2254,“ඔයාලා මේක හරිද කියලා කෙනෙක් confirm කරන්න. 😶”,NORMAL
2255,“අදම බැංකු මුදල් අහිමි වෙනවා කියලා confirm වෙලා තියෙනවා 😳 internal message එකක් ආවා.!!”,DISINFO
2256,ඉන්ධන මිල හෙටම අඩු කරනවා කියලා official එකෙන් කියලා තියෙනවා (පසුව නැති කරයි).,DISINFO
2257,"ඇත්තටම මේක මේක ගැන මට තේරෙන්නෙ නැහැ, explain කරන්න පුලුවන්ද?",NORMAL
2258,mam මේ ගැන තව විිස්තර තියෙන්නෙ කොහෙද?,NORMAL
2259,කට්ටිය හරිම ලජ්ජාකරයි 😡!!,HATE
2260,හෙට මේක හරිද කියලාා කෙනෙක් confirm කරන්න.,NORMAL
2261,මමට ඔයාලා එක තේරුණා. 👍!,NORMAL
2262,Dengue ඉක්මනින් cure කියලා දැනගන්න ලැබුණා. මේක delete කරන්න එපා!! 😶,DISINFO
2263,විදුලි බිල අඩක් වෙනවා කියලා දැනගන්න ලැබුණා. මේක delete කරන්න එපා!,DISINFO
2264,රහසිගත report එකක් තියෙනවා අනුව COVID නැති වෙයි. share කරන්න.,DISINFO
2265,internal message එකක් ආවා අනුව ඉන්ධන මිල හෙටම අඩු කරනවා. share කරන්න.,DISINFO
2266,ඔය වගේ අය ඉතාම නරක අදහස් දානවා.,HATE
2267,උඹ කට වහගෙන ඉන්න.,HATE
2268,උඹ රට අහිංසක කරනවා කියල පේනවා.,HATE
2269,5G ලෙඩ දෙනවා කියලා දැනගන්න ලැබුණා. මේක delete කරන්න එපා…,DISINFO
2270,“එයාලා ඉක්මන අයින් වෙන්න.”,HATE
2271,COVID cure — හෙටට කලින් වෙනස් වෙනවා කියලෑ.,DISINFO
2272,ඇත්තටම 5G ගැන news එකෙන් අහලා. brain damage වෙනවා!,DISINFO
2273,මේක අපි අදට ඉස්සරහට බලමු.,NORMAL
2274,"ඔයා ඔයාගේ අදහස හොඳයි, thanks.",NORMAL
2275,ඔයා වැඩේ සාර්ථකයි කියලෑ හිතනවා.,NORMAL
2276,විදුලි බිල අඩක් වෙනවා කියලා දැනගන්න ලැබුණා. මේක delete කරන්න එපා.,DISINFO
2277,එක නියමයි 🔥…,NORMAL
2278,"මේක ඔයාගේ අදහස හොඳයි, thanks!",NORMAL
2279,මම මට හිතෙන්නේ මේක හොඳයි.,NORMAL
