id,text,label
2017,රහසිගත report එකකට අනුව මිරිස් කෑමෙන් වයිරස් නාස්ති වෙලා තියෙනවා කියලා කියනවා… 🤔,DISINFO
2018,මම තොරතුරු තහවුරු කිරීම ගැන ලිපියක් කියවලා සාරාංශයක් ලියලා තියාගත්තා 😅,NORMAL
2019,"📰 අනේ මචං, ඔයා බූරුවා නෙවෙයිද.",HATE
2020,😅 අපි හෙට කැම්පස් එකට යන්න හිතාගෙන ඉන්නවා!!,NORMAL
2021,ඔයා හරිම අකුරු නැති එකක් 🙄,HATE
2022,🙄 අද මම ඔෆිස් එකට ගිහින් පොත් දෙකක් අරගෙන ආවා!!,NORMAL
2023,ඒ කෙනාට නම් හරිම අලස ගතියක් තියෙන්නේ. 🙂 fact-check,HATE
2024,මම අද class එකට log වෙලා notes ගත්තා!! ⚠️,NORMAL
2025,📰 සමාජ මාධ්‍ය ගැන අලුත්ම 'leak' එක: ඉදිරියට දවස් 7ක් තුළ අනිවාර්යයෙන්ම ජාලය වැටෙනවා.,DISINFO
2026,ඔයාලට කියන්න තියෙන්නේ එකයි—ඉදිරියට දවස් 7ක් තුළ අනිවාර්යයෙන්ම ජාලය වැටෙනවා! 📰 news,DISINFO
2027,ඔයා හරිම අකුරු නැති එකක්! 😅,HATE
2028,අපි හෙට බයික් එකෙන් වටේ යන්න යන්න හිතාගෙන ඉන්නවා. 📌,NORMAL
2029,🙄 වෛද්‍යවරු මේක හංගනවාලු: අලුත් vaccine එකෙන් මතකය මැකෙනවා කියලා report එකක් තියෙනවා! ok,DISINFO
2030,📰 ඔය post එක share කරන්න කලින් source එක බලන්න ඕනේ කියලා මම හිතනවා!!,NORMAL
2031,ඒ කෙනාට නම් හරිම බූරුවා ගතියක් තියෙන්නේ… 🙂,HATE
2032,විද්‍යාඥයෝ මේක හංගනවාලු: mobile tower එකෙන් රෝගය එන්න හේතුව වෙනවාලු… 😶,DISINFO
2033,"මගේ යාලුවා කියනවා ඔය දේ ටිකක් අමාරුයි කියලා, ඒක අසාධාරණ නැහැ වගේ. bro",NORMAL
2034,පස්සේ ටිකක් වැඩ කළා! 😅,NORMAL
2035,📰 ඔයා හරිම අනුකම්පාත්මක එකක්.,HATE
2036,ඔයාගේ කතාව අහලා ඉන්න බැහැ—සිරාවටම අහන්න එපා. 😐,HATE
2037,"කෙනෙක් සත්‍ය වෙන්න පුළුවන් කියලා කියනවා, මට ඒක තහවුරු කරගන්න බැහැ!!",NORMAL
2038,දැන් ඉවරයි—ඔයාට ලජ්ජා නැද්ද? අඩුම තරමින් උත්සාහ කරන්න. 🫠,HATE
2039,පස්සේ ටිකක් සංගීතය අහලා කළා,NORMAL
2040,මේක විශ්වාස කරන්න: COVID එක 2 දවස්කින් පමණක් ඉවර කරන රහස් ක්‍රමයක් තියෙනවා (source: anonymous)… 🤔,DISINFO
2041,📰 ඒ වගේ අලස කෙනෙක්ට කතා කරලා වැඩක් නෑ,HATE
2042,"මගේ යාලුවා කියනවා අලුත් update එක ආවා කියලා, ඒක අසාධාරණ නැහැ වගේ!!",NORMAL
2043,😶 ඔයාලට කියන්න තියෙන්නේ එකයි—COVID එක 2 දවස්කින් පමණක් ඉවර කරන රහස් ක්‍රමයක් තියෙනවා.,DISINFO
2044,📌 අපිට දැනගන්න ලැබුණේ බෙහෙත් නැතුවම 100% cure කියලා කියලා. නිකංම හිතන්න එපා!,DISINFO
2045,අපි හෙට මුහුදු තීරයට යන්න හිතාගෙන ඉන්නවා! 🙄 ok,NORMAL
2046,"😐 මගේ යාලුවා කියනවා අලුත් update එක ආවා කියලා, ඒක අසාධාරණ නැහැ වගේ!!",NORMAL
2047,📰 පස්සේ ටිකක් සංගීතය අහලා කළා…,NORMAL
2048,🙂 අපිට දැනගන්න ලැබුණේ පස්සේ දවස් 3න්ම ලොකු lockdown එකක් එනවාලු කියලා. නිකංම හිතන්න එපා!,DISINFO
2049,"මගේ යාලුවා කියනවා අලුත් update එක ආවා කියලා, ඒක අසාධාරණ නැහැ වගේ. 📌 source",NORMAL
2050,රහසිගත report එකකට අනුව මිරිස් කෑමෙන් වයිරස් නාස්ති වෙලා තියෙනවා කියලා කියනවා 🫠,DISINFO
2051,🙂 ලෝක පුවත් ගැන අලුත්ම 'leak' එක: ඉදිරියට දවස් 7ක් තුළ අනිවාර්යයෙන්ම ජාලය වැටෙනවා.,DISINFO
2052,දැන් ඉවරයි—ඔයාට ලජ්ජා නැද්ද? අඩුම තරමින් උත්සාහ කරන්න! 🙄,HATE
2053,ඔයා හරිම අඬාල එකක් 😅,HATE
2054,"🫠 අනේ මචං, ඔයා බූරුවා නෙවෙයිද?! source",HATE
2055,අද මම ගෙදරට ආසන්න සුපර්මාකට් එකට ගිහින් පොත් දෙකක් අරගෙන ආවා,NORMAL
2056,"අනේ මචං, ඔයා අකුරු නැති නෙවෙයිද!!",HATE
2057,ඔයාලට කියන්න තියෙන්නේ එකයි—ඉදිරියට දවස් 7ක් තුළ අනිවාර්යයෙන්ම ජාලය වැටෙනවා!! ⚠️,DISINFO
2058,ඒ කෙනාට නම් හරිම අඬාල ගතියක් තියෙන්නේ… 🙄,HATE
2059,ඒ කෙනාට නම් හරිම අනුකම්පාත්මක ගතියක් තියෙන්නේ. 📌,HATE
2060,"🙂 අනේ මචං, ඔයා අලස නෙවෙයිද?!",HATE
2061,මේක විශ්වාස කරන්න: COVID එක 2 දවස්කින් පමණක් ඉවර කරන රහස් ක්‍රමයක් තියෙනවා (source: anonymous)… 🙄,DISINFO
2062,ඔයාගේ කතාව අහලා ඉන්න බැහැ—අඩුම තරමින් උත්සාහ කරන්න?! 😶,HATE
2063,ඔයාගේ කතාව අහලා ඉන්න බැහැ—සිරාවටම අහන්න එපා?! 😶,HATE
2064,📌 පස්සේ ටිකක් exercise කළා.,NORMAL
2065,😐 ඒ කෙනාට නම් හරිම බූරුවා ගතියක් තියෙන්නේ!!,HATE
2066,ඒ කෙනාට නම් හරිම අහංකාර ගතියක් තියෙන්නේ. 🫠,HATE
2067,"මේක ගැන රහසිගත report එකක් නෙවෙයි, සරල වාර්තාවක් විතරයි!",NORMAL
2068,🙄 ඔයා වගේ කෙනෙක් එක්ක වැඩ කරන්නේ දුෂ්කරයි… update,HATE
2069,ඔයා වගේ කෙනෙක් එක්ක වැඩ කරන්නේ දුෂ්කරයි! 📰 news,HATE
2070,අද මම කඩේට ගිහින් බත් පැකට් එකක් අරගෙන ආවා 😐,NORMAL
2071,🤔 අපිට දැනගන්න ලැබුණේ රට පුරා ලක්ෂ 5ක් දවසකින්ම අසනීප වෙලා තියෙනවාලු කියලා. නිකංම හිතන්න එපා!!,DISINFO
2072,පස්සේ ටිකක් ගෙදර වැඩ කළා?! 😶,NORMAL
2073,පෝෂණය ගැන අලුත්ම 'leak' එක: COVID එක 2 දවස්කින් පමණක් ඉවර කරන රහස් ක්‍රමයක් තියෙනවා?! ✅,DISINFO
2074,ඒ වගේ බූරුවා කෙනෙක්ට කතා කරලා වැඩක් නෑ! 📌,HATE
2075,ඔයාගේ කතාව අහලා ඉන්න බැහැ—හිතාගෙන ඉන්න එපා. 😐,HATE
2076,😅 ඔයාගේ වැඩේ හරිම අලසයි; අඩුම තරමින් උත්සාහ කරන්න.,HATE
2077,මම AI ගැන ලිපියක් කියවලා සාරාංශයක් ලියලා තියාගත්තා! 😅,NORMAL
2078,🤔 තොරතුරු තහවුරු කිරීම ගැන අලුත්ම 'leak' එක: mobile tower එකෙන් රෝගය එන්න හේතුව වෙනවාලු?!,DISINFO
2079,රහසිගත report එකකට අනුව මිරිස් කෑමෙන් ආරක්ෂාව 100% වෙලා තියෙනවා කියලා කියනවා… 😶,DISINFO
2080,මම අද class එකට log වෙලා notes ගත්තා.,NORMAL
2081,මම අද class එකට log වෙලා notes ගත්තා. 😐,NORMAL
2082,අපි හෙට කැම්පස් එකට යන්න හිතාගෙන ඉන්නවා… 😶,NORMAL
2083,"අනේ මචං, ඔයා අහංකාර නෙවෙයිද… 📰 ok",HATE
2084,😐 AI ගැන අලුත්ම 'leak' එක: අලුත් vaccine එකෙන් මතකය මැකෙනවා කියලා report එකක් තියෙනවා,DISINFO
2085,🙂 රහසිගත report එකකට අනුව ඉඟුරු කෑමෙන් වයිරස් නාස්ති වෙලා තියෙනවා කියලා කියනවා…,DISINFO
2086,🤔 ඒ වගේ අහංකාර කෙනෙක්ට කතා කරලා වැඩක් නෑ…,HATE
2087,ඒ කෙනාට නම් හරිම බූරුවා ගතියක් තියෙන්නේ. 📌,HATE
2088,පස්සේ ටිකක් පාඩම් කළා?! 🫠,NORMAL
2089,පස්සේ ටිකක් වැඩ කළා!! 😐,NORMAL
2090,වෛද්‍යවරු මේක හංගනවාලු: mobile tower එකෙන් රෝගය එන්න හේතුව වෙනවාලු 😐,DISINFO
2091,අදම share කරන්න: අලුත් vaccine එකෙන් මතකය මැකෙනවා කියලා report එකක් තියෙනවා කියලා 'proof' එක්ක post එකක් ගියා?! 😐,DISINFO
2092,"අනේ මචං, ඔයා අනුකම්පාත්මක නෙවෙයිද!! ⚠️ bro",HATE
2093,📌 මම අද class එකට log වෙලා notes ගත්තා!!,NORMAL
2094,😅 මම පෝෂණය ගැන ලිපියක් කියවලා සාරාංශයක් ලියලා තියාගත්තා!! fact-check,NORMAL
2095,🤔 අදම share කරන්න: COVID එක 2 දවස්කින් පමණක් ඉවර කරන රහස් ක්‍රමයක් තියෙනවා කියලා 'proof' එක්ක post එකක් ගියා!!,DISINFO
2096,දැන් ඉවරයි—ඔයාට ලජ්ජා නැද්ද? හිතාගෙන ඉන්න එපා!!,HATE
2097,ඔයාගේ කතාව අහලා ඉන්න බැහැ—අඩුම තරමින් උත්සාහ කරන්න! 📌,HATE
2098,✅ වෛද්‍යවරු මේක හංගනවාලු: mobile tower එකෙන් රෝගය එන්න හේතුව වෙනවාලු?!,DISINFO
2099,අපිට දැනගන්න ලැබුණේ පස්සේ දවස් 3න්ම ලොකු lockdown එකක් එනවාලු කියලා. නිකංම හිතන්න එපා?! 🙂,DISINFO
2100,පස්සේ ටිකක් සංගීතය අහලා කළා!! ✅,NORMAL
2101,පස්සේ ටිකක් exercise කළා. 📌,NORMAL
2102,😐 අපිට දැනගන්න ලැබුණේ බෙහෙත් නැතුවම 100% cure කියලා කියලා. නිකංම හිතන්න එපා.,DISINFO
2103,✅ පස්සේ ටිකක් වැඩ කළා!!,NORMAL
2104,"මේක ගැන රහසිගත report එකක් නෙවෙයි, සරල වාර්තාවක් විතරයි! ⚠️",NORMAL
2105,"📌 අනේ මචං, ඔයා බූරුවා නෙවෙයිද!!",HATE
2106,🙄 ඔයාගේ කතාව අහලා ඉන්න බැහැ—තේරුම් ගන්නකෝ?!,HATE
2107,ඔයාගේ වැඩේ හරිම අලසයි; සිරාවටම අහන්න එපා!! ⚠️,HATE
2108,😐 අද මම පුස්තකාලයට ගිහින් පාන් එකක් අරගෙන ආවා!,NORMAL
2109,අද මම කඩේට ගිහින් කෝපි එකක් අරගෙන ආවා… 😶,NORMAL
2110,ඒ කෙනාට නම් හරිම අලස ගතියක් තියෙන්නේ!! ✅,HATE
2111,ඔයාගේ වැඩේ හරිම අලසයි; සිරාවටම අහන්න එපා!!,HATE
2112,🙄 පස්සේ ටිකක් වැඩ කළා?!,NORMAL
2113,"✅ අනේ මචං, ඔයා අලස නෙවෙයිද.",HATE
2114,දැන් ඉවරයි—ඔයාට ලජ්ජා නැද්ද? හිතාගෙන ඉන්න එපා… 😅 ok,HATE
2115,රහසිගත report එකකට අනුව ගුණාත්මක සුවඳ තෙල් වලින් COVID cure වෙලා තියෙනවා කියලා කියනවා… 🤔,DISINFO
2116,ඔයාලට කියන්න තියෙන්නේ එකයි—මේ තේ එකෙන් පරික්ෂණයකින් 99%ක් හොඳ වෙනවා කියලා. 🤔,DISINFO
2117,"🫠 කෙනෙක් සත්‍ය වෙන්න පුළුවන් කියලා කියනවා, මට ඒක තහවුරු කරගන්න බැහැ?!",NORMAL
2118,"අනේ මචං, ඔයා අහංකාර නෙවෙයිද!! ✅ source",HATE
2119,අපිට දැනගන්න ලැබුණේ බෙහෙත් නැතුවම 100% cure කියලා කියලා. නිකංම හිතන්න එපා… 🤔 news,DISINFO
2120,"✅ මගේ යාලුවා කියනවා මේ සතිය වැඩ වැඩියි කියලා, ඒක අසාධාරණ නැහැ වගේ!",NORMAL
2121,"🙄 කෙනෙක් රහසිගත report එකක් තියෙනවා කියලා කියනවා, මට ඒක තහවුරු කරගන්න බැහැ?!",NORMAL
2122,ඔයා හරිම අලස එකක් ⚠️,HATE
2123,මම COVID ගැන ලිපියක් කියවලා සාරාංශයක් ලියලා තියාගත්තා! ✅,NORMAL
2124,AI ගැන අලුත්ම 'leak' එක: මේ තේ එකෙන් පරික්ෂණයකින් 99%ක් හොඳ වෙනවා කියලා… 🤔,DISINFO
2125,තොරතුරු තහවුරු කිරීම ගැන අලුත්ම 'leak' එක: අලුත් vaccine එකෙන් මතකය මැකෙනවා කියලා report එකක් තියෙනවා… ⚠️,DISINFO
2126,අද මම බස් ස්ටෑන්ඩ් එකට ගිහින් දවල් කෑම අරගෙන ආවා 😐,NORMAL
2127,"😅 අනේ මචං, ඔයා අහංකාර නෙවෙයිද.",HATE
2128,🙄 COVID ගැන අලුත්ම 'leak' එක: ඉදිරියට දවස් 7ක් තුළ අනිවාර්යයෙන්ම ජාලය වැටෙනවා!,DISINFO
2129,අපි හෙට මිතුරන් හමුවෙන්න යන්න හිතාගෙන ඉන්නවා… 😅,NORMAL
2130,මේක විශ්වාස කරන්න: මේ තේ එකෙන් පරික්ෂණයකින් 99%ක් හොඳ වෙනවා කියලා (source: anonymous)! 🫠,DISINFO
2131,අපිට දැනගන්න ලැබුණේ රට පුරා ලක්ෂ 5ක් දවසකින්ම අසනීප වෙලා තියෙනවාලු කියලා. නිකංම හිතන්න එපා. ✅,DISINFO
2132,🤔 ඔයාලට කියන්න තියෙන්නේ එකයි—mobile tower එකෙන් රෝගය එන්න හේතුව වෙනවාලු.,DISINFO
2133,ඔයාලට කියන්න තියෙන්නේ එකයි—ඉදිරියට දවස් 7ක් තුළ අනිවාර්යයෙන්ම ජාලය වැටෙනවා 🙄,DISINFO
2134,"📌 කෙනෙක් අනියම් තොරතුරක් ආවා කියලා කියනවා, මට ඒක තහවුරු කරගන්න බැහැ!!",NORMAL
2135,ඔයාගේ වැඩේ හරිම අලසයි; අඩුම තරමින් උත්සාහ කරන්න! 🙂 bro,HATE
2136,මම ලෝක පුවත් ගැන ලිපියක් කියවලා සාරාංශයක් ලියලා තියාගත්තා!! 😐,NORMAL
2137,අපිට දැනගන්න ලැබුණේ බෙහෙත් නැතුවම 100% cure කියලා කියලා. නිකංම හිතන්න එපා. ✅,DISINFO
2138,මේක විශ්වාස කරන්න: COVID එක 2 දවස්කින් පමණක් ඉවර කරන රහස් ක්‍රමයක් තියෙනවා (source: anonymous)!! 🫠,DISINFO
2139,🫠 ඔය post එක share කරන්න කලින් source එක බලන්න ඕනේ කියලා මම හිතනවා?!,NORMAL
2140,⚠️ මම පෝෂණය ගැන ලිපියක් කියවලා සාරාංශයක් ලියලා තියාගත්තා?!,NORMAL
2141,දැන් ඉවරයි—ඔයාට ලජ්ජා නැද්ද? හිතාගෙන ඉන්න එපා. 🙂,HATE
2142,"🙂 අනේ මචං, ඔයා අහංකාර නෙවෙයිද…",HATE
2143,ඔයා හරිම අකුරු නැති එකක්… ✅,HATE
2144,"අනේ මචං, ඔයා අඬාල නෙවෙයිද?! 📰",HATE
2145,ඔය post එක share කරන්න කලින් source එක බලන්න ඕනේ කියලා මම හිතනවා… 📰,NORMAL
2146,මේක විශ්වාස කරන්න: ඉදිරියට දවස් 7ක් තුළ අනිවාර්යයෙන්ම ජාලය වැටෙනවා (source: anonymous)… 🫠,DISINFO
2147,කෙනෙක් කිව්වා COVID එක 2 දවස්කින් පමණක් ඉවර කරන රහස් ක්‍රමයක් තියෙනවා කියලා; හැමෝම කියන නිසා සත්‍ය වෙයි වගේ?! 😅,DISINFO
2148,😶 ඔයා හරිම බූරුවා එකක්…,HATE
2149,"කෙනෙක් අනියම් තොරතුරක් ආවා කියලා කියනවා, මට ඒක තහවුරු කරගන්න බැහැ!! 📌 source",NORMAL
2150,රහසිගත report එකකට අනුව මිරිස් කෑමෙන් COVID cure වෙලා තියෙනවා කියලා කියනවා 🙄,DISINFO
2151,ඒ වගේ බූරුවා කෙනෙක්ට කතා කරලා වැඩක් නෑ! 🙄,HATE
2152,ඒ කෙනාට නම් හරිම අලස ගතියක් තියෙන්නේ! 🫠,HATE
2153,😅 මට හිතෙන්නේ මේ news එක බලලා ඉවර වෙලා fact-check කරන්න හොඳයි!!,NORMAL
2154,මම පෝෂණය ගැන ලිපියක් කියවලා සාරාංශයක් ලියලා තියාගත්තා…,NORMAL
2155,ඔයා හරිම බූරුවා එකක්… 🫠,HATE
2156,ඔයාගේ වැඩේ හරිම අලසයි; සිරාවටම අහන්න එපා!! 📌,HATE
2157,ඔයාලට කියන්න තියෙන්නේ එකයි—mobile tower එකෙන් රෝගය එන්න හේතුව වෙනවාලු…,DISINFO
2158,📰 ඒ කෙනාට නම් හරිම අඬාල ගතියක් තියෙන්නේ!!,HATE
2159,ඔයා හරිම අකුරු නැති එකක් 😅,HATE
2160,ඔයා හරිම අහංකාර එකක්?! 📌,HATE
2161,🫠 ඔයා හරිම අඬාල එකක්!,HATE
2162,ඒ වගේ අලස කෙනෙක්ට කතා කරලා වැඩක් නෑ 😶 source,HATE
2163,අද මම වැඩට ගිහින් බිස්කට් අරගෙන ආවා! 🙄 bro,NORMAL
2164,ඔය post එක share කරන්න කලින් source එක බලන්න ඕනේ කියලා මම හිතනවා!! 😶,NORMAL
2165,මේක විශ්වාස කරන්න: මේ තේ එකෙන් පරික්ෂණයකින් 99%ක් හොඳ වෙනවා කියලා (source: anonymous)?! 😶,DISINFO
2166,අද මම පුස්තකාලයට ගිහින් බත් පැකට් එකක් අරගෙන ආවා!! 😶 fact-check,NORMAL
2167,😅 ඒ වගේ අකුරු නැති කෙනෙක්ට කතා කරලා වැඩක් නෑ…,HATE
2168,🤔 ඔයාගේ කතාව අහලා ඉන්න බැහැ—සිරාවටම අහන්න එපා…,HATE
2169,අද මම වැඩට ගිහින් බත් පැකට් එකක් අරගෙන ආවා!!,NORMAL
2170,ඒ කෙනාට නම් හරිම අහංකාර ගතියක් තියෙන්නේ… 🙄,HATE
2171,🙄 අපි හෙට බයික් එකෙන් වටේ යන්න යන්න හිතාගෙන ඉන්නවා…,NORMAL
2172,🫠 ඔයා හරිම අනුකම්පාත්මක එකක්.,HATE
2173,🤔 අපි හෙට කැම්පස් එකට යන්න හිතාගෙන ඉන්නවා.,NORMAL
2174,"කෙනෙක් අනියම් තොරතුරක් ආවා කියලා කියනවා, මට ඒක තහවුරු කරගන්න බැහැ. 😶",NORMAL
2175,දැන් ඉවරයි—ඔයාට ලජ්ජා නැද්ද? සිරාවටම අහන්න එපා. 📌,HATE
2176,🫠 මේක විශ්වාස කරන්න: COVID එක 2 දවස්කින් පමණක් ඉවර කරන රහස් ක්‍රමයක් තියෙනවා (source: anonymous)…,DISINFO
2177,😅 ඔයාගේ කතාව අහලා ඉන්න බැහැ—හිතාගෙන ඉන්න එපා!!,HATE
2178,🤔 අපිට දැනගන්න ලැබුණේ රට පුරා ලක්ෂ 5ක් දවසකින්ම අසනීප වෙලා තියෙනවාලු කියලා. නිකංම හිතන්න එපා?!,DISINFO
2179,ඔය post එක share කරන්න කලින් source එක බලන්න ඕනේ කියලා මම හිතනවා 🫠,NORMAL
2180,රහසිගත report එකකට අනුව ලෙමන් ජූස් එකෙන් COVID cure වෙලා තියෙනවා කියලා කියනවා. 📌,DISINFO
2181,පස්සේ ටිකක් exercise කළා 🫠,NORMAL
2182,ඔයා හරිම අලස එකක්… 🙂,HATE
2183,📰 අද මම ඔෆිස් එකට ගිහින් කෝපි එකක් අරගෙන ආවා! update,NORMAL
2184,"කෙනෙක් සත්‍ය වෙන්න පුළුවන් කියලා කියනවා, මට ඒක තහවුරු කරගන්න බැහැ!! 🙄",NORMAL
2185,WHO මේක හංගනවාලු: COVID එක 2 දවස්කින් පමණක් ඉවර කරන රහස් ක්‍රමයක් තියෙනවා!! 🙂 source,DISINFO
2186,තොරතුරු තහවුරු කිරීම ගැන අලුත්ම 'leak' එක: mobile tower එකෙන් රෝගය එන්න හේතුව වෙනවාලු 😐,DISINFO
2187,මට හිතෙන්නේ මේ news එක බලලා ඉවර වෙලා fact-check කරන්න හොඳයි?! ✅,NORMAL
2188,රහසිගත report එකකට අනුව ඉඟුරු කෑමෙන් වයිරස් නාස්ති වෙලා තියෙනවා කියලා කියනවා! 🙄,DISINFO
2189,✅ මේක විශ්වාස කරන්න: මේ තේ එකෙන් පරික්ෂණයකින් 99%ක් හොඳ වෙනවා කියලා (source: anonymous),DISINFO
2190,සමාජ මාධ්‍ය ගැන අලුත්ම 'leak' එක: COVID එක 2 දවස්කින් පමණක් ඉවර කරන රහස් ක්‍රමයක් තියෙනවා… 🙄 update,DISINFO
2191,🙄 දැන් ඉවරයි—ඔයාට ලජ්ජා නැද්ද? හිතාගෙන ඉන්න එපා!,HATE
2192,අද මම බස් ස්ටෑන්ඩ් එකට ගිහින් බත් පැකට් එකක් අරගෙන ආවා!! 🙂,NORMAL
2193,"🙄 මගේ යාලුවා කියනවා මේ සතිය වැඩ වැඩියි කියලා, ඒක අසාධාරණ නැහැ වගේ. bro",NORMAL
2194,කෙනෙක් කිව්වා mobile tower එකෙන් රෝගය එන්න හේතුව වෙනවාලු කියලා; හැමෝම කියන නිසා සත්‍ය වෙයි වගේ! 😶 fact-check,DISINFO
2195,ඔයාගේ වැඩේ හරිම අලසයි; හිතාගෙන ඉන්න එපා! ✅,HATE
2196,අපි හෙට කැම්පස් එකට යන්න හිතාගෙන ඉන්නවා… 🤔 news,NORMAL
2197,ඒ කෙනාට නම් හරිම අනුකම්පාත්මක ගතියක් තියෙන්නේ. ✅,HATE
2198,✅ ඔයාගේ කතාව අහලා ඉන්න බැහැ—අඩුම තරමින් උත්සාහ කරන්න!,HATE
2199,ඔයාගේ වැඩේ හරිම අලසයි; හිතාගෙන ඉන්න එපා… ⚠️,HATE
2200,අදම share කරන්න: මේ තේ එකෙන් පරික්ෂණයකින් 99%ක් හොඳ වෙනවා කියලා කියලා 'proof' එක්ක post එකක් ගියා!! 😅,DISINFO
2201,🫠 ඔයාගේ වැඩේ හරිම අලසයි; සිරාවටම අහන්න එපා!,HATE
2202,"📰 මේක ගැන රහසිගත report එකක් නෙවෙයි, සරල වාර්තාවක් විතරයි",NORMAL
2203,ඔයාගේ කතාව අහලා ඉන්න බැහැ—සිරාවටම අහන්න එපා. 🫠,HATE
2204,📌 මම තොරතුරු තහවුරු කිරීම ගැන ලිපියක් කියවලා සාරාංශයක් ලියලා තියාගත්තා…,NORMAL
2205,රහසිගත report එකකට අනුව මිරිස් කෑමෙන් ආරක්ෂාව 100% වෙලා තියෙනවා කියලා කියනවා!! 📌 source,DISINFO
2206,රහසිගත report එකකට අනුව තේ කෝප්ප දෙකෙන් රෝගය නැතිවීම වෙලා තියෙනවා කියලා කියනවා!!,DISINFO
2207,අපි හෙට මිතුරන් හමුවෙන්න යන්න හිතාගෙන ඉන්නවා. 😐,NORMAL
2208,ඒ කෙනාට නම් හරිම අලස ගතියක් තියෙන්නේ… 🙂,HATE
2209,රහසිගත report එකකට අනුව ලෙමන් ජූස් එකෙන් COVID cure වෙලා තියෙනවා කියලා කියනවා?! 🫠,DISINFO
2210,⚠️ මාධ්‍ය මේක හංගනවාලු: ඉදිරියට දවස් 7ක් තුළ අනිවාර්යයෙන්ම ජාලය වැටෙනවා,DISINFO
2211,📌 ඒ වගේ අකුරු නැති කෙනෙක්ට කතා කරලා වැඩක් නෑ! bro,HATE
2212,🤔 වෛද්‍යවරු කිව්වේ නිදාගන්න වෙලාව සකස් කරන්න කියලා. ඒක සාමාන්‍ය උපදෙස් වගේ!!,NORMAL
2213,විද්‍යාඥයෝ මේක හංගනවාලු: ඉදිරියට දවස් 7ක් තුළ අනිවාර්යයෙන්ම ජාලය වැටෙනවා! ⚠️,DISINFO
2214,වෛද්‍යවරු කිව්වේ ජලය හොඳට බොන්න කියලා. ඒක සාමාන්‍ය උපදෙස් වගේ?! 🫠,NORMAL
2215,AI ගැන අලුත්ම 'leak' එක: මේ තේ එකෙන් පරික්ෂණයකින් 99%ක් හොඳ වෙනවා කියලා… 🫠,DISINFO
2216,සර්කාරය මේක හංගනවාලු: අලුත් vaccine එකෙන් මතකය මැකෙනවා කියලා report එකක් තියෙනවා… 📰,DISINFO
2217,අදම share කරන්න: අලුත් vaccine එකෙන් මතකය මැකෙනවා කියලා report එකක් තියෙනවා කියලා 'proof' එක්ක post එකක් ගියා. 😅 ok,DISINFO
2218,⚠️ මම AI ගැන ලිපියක් කියවලා සාරාංශයක් ලියලා තියාගත්තා. source,NORMAL
2219,😅 ඒ වගේ අනුකම්පාත්මක කෙනෙක්ට කතා කරලා වැඩක් නෑ…,HATE
2220,😐 මේක විශ්වාස කරන්න: ඉදිරියට දවස් 7ක් තුළ අනිවාර්යයෙන්ම ජාලය වැටෙනවා (source: anonymous)?!,DISINFO
2221,රහසිගත report එකකට අනුව ඉඟුරු කෑමෙන් COVID cure වෙලා තියෙනවා කියලා කියනවා…,DISINFO
2222,🙄 ඔයාගේ වැඩේ හරිම අලසයි; අඩුම තරමින් උත්සාහ කරන්න…,HATE
2223,"කෙනෙක් සත්‍ය වෙන්න පුළුවන් කියලා කියනවා, මට ඒක තහවුරු කරගන්න බැහැ. 🙂",NORMAL
2224,ඔයාගේ වැඩේ හරිම අලසයි; සිරාවටම අහන්න එපා. 🙂,HATE
2225,"😐 මගේ යාලුවා කියනවා මේ සතිය වැඩ වැඩියි කියලා, ඒක අසාධාරණ නැහැ වගේ.",NORMAL
2226,😅 ඒ වගේ අඬාල කෙනෙක්ට කතා කරලා වැඩක් නෑ ok,HATE
2227,"අනේ මචං, ඔයා අලස නෙවෙයිද 🙂",HATE
2228,✅ අද කාලගුණය ටිකක් වෙනස්; වැස්සට ලඟයි වගේ?! update,NORMAL
2229,😐 ඒ කෙනාට නම් හරිම අඬාල ගතියක් තියෙන්නේ… news,HATE
2230,තොරතුරු තහවුරු කිරීම ගැන අලුත්ම 'leak' එක: mobile tower එකෙන් රෝගය එන්න හේතුව වෙනවාලු. 📌,DISINFO
2231,ඔයාගේ කතාව අහලා ඉන්න බැහැ—හිතාගෙන ඉන්න එපා?! 😅 source,HATE
2232,AI ගැන අලුත්ම 'leak' එක: ඉදිරියට දවස් 7ක් තුළ අනිවාර්යයෙන්ම ජාලය වැටෙනවා!! ✅,DISINFO
2233,ඒ වගේ අහංකාර කෙනෙක්ට කතා කරලා වැඩක් නෑ!! 😶,HATE
2234,අද මම වැඩට ගිහින් පාන් එකක් අරගෙන ආවා… 😶,NORMAL
2235,පෝෂණය ගැන අලුත්ම 'leak' එක: mobile tower එකෙන් රෝගය එන්න හේතුව වෙනවාලු?! 😐,DISINFO
2236,පස්සේ ටිකක් වැඩ කළා!! 😅 update,NORMAL
2237,පෝෂණය ගැන අලුත්ම 'leak' එක: mobile tower එකෙන් රෝගය එන්න හේතුව වෙනවාලු. 😶,DISINFO
2238,📰 රහසිගත report එකකට අනුව ඉඟුරු කෑමෙන් ආරක්ෂාව 100% වෙලා තියෙනවා කියලා කියනවා fact-check,DISINFO
2239,අද මම ඔෆිස් එකට ගිහින් දවල් කෑම අරගෙන ආවා! 🙂,NORMAL
